NDB_No,FDGrp_Cd,Long_Desc
18369,1800,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate"
18370,1800,"Leavening agents, baking powder, double-acting, straight phosphate"
18371,1800,"Leavening agents, baking powder, low-sodium"
18372,1800,"Leavening agents, baking soda"
18373,1800,"Leavening agents, cream of tartar"
18374,1800,"Leavening agents, yeast, baker's, compressed"
18375,1800,"Leavening agents, yeast, baker's, active dry"
18383,1800,"Bread, protein, toasted (includes gluten)"
18384,1800,"Bread, rice bran, toasted"
18385,1800,"Bread, wheat germ, toasted"
18386,1800,"Muffins, blueberry, toaster-type, toasted"
18398,1800,"Pie crust, cookie-type, prepared from recipe, chocolate wafer, chilled"
18401,1800,"Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled"
18402,1800,"Pie crust, standard-type, prepared from recipe, unbaked"
18403,1800,"Waffles, plain, frozen, ready -to-heat, toasted"
18416,1800,"Bread, white, commercially prepared, low sodium no salt"
18425,1800,"Crackers, saltines, low salt (includes oyster, soda, soup)"
18427,1800,"Crackers, standard snack-type, regular, low salt"
18428,1800,"Crackers, wheat, low salt"
18429,1800,"Crackers, whole-wheat, low salt"
18434,1800,"Crackers, cheese, low sodium"
18451,1800,"Cake, pound, commercially prepared, fat-free"
18456,1800,"Cookies, oatmeal, commercially prepared, fat-free"
18457,1800,"Crackers, saltines, fat-free, low-sodium"
18459,1800,"Breakfast tart, low fat"
18933,1800,"Waffle, buttermilk, frozen, ready-to-heat, toasted"
18938,1800,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)"
18940,1800,"Muffin, blueberry, commercially prepared, low-fat"
18942,1800,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust"
18949,1800,"Crackers, whole-wheat, reduced fat"
18950,1800,"Crackers, wheat, reduced fat"
18951,1800,"Waffles, chocolate chip, frozen, ready-to-heat"
18953,1800,"Bread, salvadoran sweet cheese (quesadilla salvadorena)"
19002,2500,"Snacks, beef jerky, chopped and formed"
19003,2500,"Snacks, corn-based, extruded, chips, plain"
19007,2500,"Snacks, corn-based, extruded, onion-flavor"
19008,2500,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor"
19009,2500,"Snacks, KRAFT, CORNNUTS, plain"
19013,1900,"Snacks, fruit leather, pieces"
19014,1900,"Snacks, fruit leather, rolls"
19019,2500,"Snacks, granola bars, hard, peanut"
19023,2500,"Snacks, granola bars, oats, fruits and nut"
19031,2500,"Snacks, oriental mix, rice-based"
19034,2500,"Snacks, popcorn, air-popped"
19035,2500,"Snacks, popcorn, oil-popped, microwave, regular flavor"
19036,2500,"Snacks, popcorn, cakes"
19038,2500,"Snacks, popcorn, caramel-coated, with peanuts"
19039,2500,"Snacks, popcorn, caramel-coated, without peanuts"
19041,2500,"Snacks, pork skins, plain"
19045,2500,"Snacks, potato chips, made from dried potatoes, reduced fat"
19047,2500,"Snacks, pretzels, hard, plain, salted"
19051,2500,"Snacks, rice cakes, brown rice, plain"
19056,2500,"Snacks, tortilla chips, plain, white corn"
19068,1900,"Candies, NESTLE, BIT-O'-HONEY Candy Chews"
19069,1900,"Candies, NESTLE, BUTTERFINGER Bar"
19070,1900,"Candies, butterscotch"
19071,1900,"Candies, carob, unsweetened"
19074,1900,"Candies, caramels"
19076,1900,"Candies, caramels, chocolate-flavor roll"
19078,1900,"Baking chocolate, unsweetened, squares"
19079,1900,"Candies, confectioner's coating, yogurt"
19080,1900,"Candies, semisweet chocolate"
19081,1900,"Candies, sweet chocolate"
19083,1900,"Candies, sweet chocolate coated fondant"
19085,1900,"Candies, confectioner's coating, butterscotch"
19086,1900,"Candies, confectioner's coating, peanut butter"
19087,1900,"Candies, white chocolate"
19088,1900,"Ice creams, vanilla, light"
19089,1900,"Ice creams, vanilla, rich"
19090,1900,"Ice creams, french vanilla, soft-serve"
19095,1900,"Ice creams, vanilla"
19096,1900,"Ice creams, vanilla, light, soft-serve"
19097,1900,"Sherbet, orange"
19098,1900,"Candies, 5TH AVENUE Candy Bar"
19099,1900,"Candies, fondant, prepared-from-recipe"
19100,1900,"Candies, fudge, chocolate, prepared-from-recipe"
19101,1900,"Candies, fudge, chocolate, with nuts, prepared-from-recipe"
19103,1900,"Candies, fudge, vanilla, prepared-from-recipe"
19104,1900,"Candies, fudge, vanilla with nuts"
19106,1900,"Candies, gumdrops, starch jelly pieces"
19107,1900,"Candies, hard"
19108,1900,"Candies, jellybeans"
19109,1900,"Candies, KIT KAT Wafer Bar"
19111,1900,"Candies, NESTLE, BABY RUTH Bar"
19114,1900,"Ice creams, chocolate, light"
19115,1900,"Candies, MARS SNACKFOOD US, MARS Almond Bar"
19116,1900,"Candies, marshmallows"
19118,1900,"Candies, NESTLE, OH HENRY! Bar"
19120,1900,"Candies, milk chocolate"
19124,1900,"Baking chocolate, mexican, squares"
19125,1900,Chocolate-flavored hazelnut spread
19126,1900,"Candies, milk chocolate coated peanuts"
19127,1900,"Candies, milk chocolate coated raisins"
19128,1900,"Syrups, table blends, pancake, reduced-calorie"
19129,1900,"Syrups, table blends, pancake"
19132,1900,"Candies, milk chocolate, with almonds"
19134,1900,"Candies, milk chocolate, with rice cereal"
19135,1900,"Candies, MARS SNACKFOOD US, MILKY WAY Bar"
19137,1900,"Toppings, strawberry"
19140,1900,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies"
19141,1900,"Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies"
19142,1900,"Candies, MOUNDS Candy Bar"
19143,1900,"Candies, MR. GOODBAR Chocolate Bar"
19144,1900,"Candies, NESTLE, 100 GRAND Bar"
19147,1900,"Candies, peanut bar"
19148,1900,"Candies, peanut brittle, prepared-from-recipe"
19150,1900,"Candies, REESE'S Peanut Butter Cups"
19151,1900,"Candies, REESE'S PIECES Candy"
19152,1900,"Candies, ROLO Caramels in Milk Chocolate"
19154,1900,"Candies, sesame crunch"
19155,1900,"Candies, MARS SNACKFOOD US, SNICKERS Bar"
19156,1900,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Original fruits"
19159,1900,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar"
19160,1900,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars"
19161,1900,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars"
19162,1900,"Candies, WHATCHAMACALLIT Candy Bar"
19163,1900,Chewing gum
19165,1900,"Cocoa, dry powder, unsweetened"
19166,1900,"Cocoa, dry powder, unsweetened, processed with alkali"
19172,1900,"Gelatin desserts, dry mix"
19173,1900,"Gelatin desserts, dry mix, prepared with water"
19175,1900,"Gelatin desserts, dry mix, reduced calorie, with aspartame"
19176,1900,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water"
19177,1900,"Gelatins, dry powder, unsweetened"
19183,1900,"Puddings, chocolate, ready-to-eat"
19184,1900,"Puddings, chocolate, dry mix, instant"
19188,1900,"Puddings, chocolate, dry mix, regular"
19189,1900,"Puddings, chocolate, dry mix, regular, prepared with whole milk"
19201,1900,"Puddings, vanilla, ready-to-eat"
19202,1900,"Puddings, vanilla, dry mix, instant"
19206,1900,"Puddings, vanilla, dry mix, regular"
19207,1900,"Puddings, vanilla, dry mix, regular, prepared with whole milk"
19218,1900,"Puddings, tapioca, ready-to-eat"
19227,1900,"Frostings, coconut-nut, ready-to-eat"
19230,1900,"Frostings, vanilla, creamy, ready-to-eat"
19233,1900,"Puddings, vanilla, ready-to-eat, fat free"
19234,1900,"Puddings, tapioca, ready-to-eat, fat free"
19235,1900,"Puddings, chocolate, ready-to-eat, fat free"
19249,1900,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate"
19260,1900,"Ice creams, vanilla, light, no sugar added"
19263,1900,"Frozen novelties, fruit and juice bars"
19265,1900,"Ice creams, chocolate, light, no sugar added"
19270,1900,"Ice creams, chocolate"
19279,1900,"Candies, milk chocolate coated coffee beans"
19280,1900,"Frozen novelties, ice type, lime"
19283,1900,"Frozen novelties, ice type, pop"
19293,1900,"Frozen yogurts, vanilla, soft-serve"
19294,1900,"Fruit butters, apple"
19296,1900,Honey
19297,1900,Jams and preserves
19300,1900,Jellies
19303,1900,"Marmalade, orange"
19304,1900,Molasses
19312,1900,"Pie fillings, apple, canned"
19322,1900,"Puddings, coconut cream, dry mix, instant"
19324,1900,"Puddings, coconut cream, dry mix, regular"
19334,1900,"Sugars, brown"
19335,1900,"Sugars, granulated"
19336,1900,"Sugars, powdered"
19337,1900,"Sweeteners, tabletop, aspartame, EQUAL, packets"
19340,1900,"Sugars, maple"
19345,1900,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup"
19348,1900,"Syrups, chocolate, fudge-type"
19349,1900,"Syrups, corn, dark"
19350,1900,"Syrups, corn, light"
19351,1900,"Syrups, corn, high-fructose"
19353,1900,"Syrups, maple"
19355,1900,"Syrups, sorghum"
19360,1900,"Syrups, table blends, pancake, with 2% maple"
19361,1900,"Syrups, table blends, cane and 15% maple"
19365,1900,"Toppings, marshmallow cream"
19366,1900,"Toppings, pineapple"
19367,1900,"Toppings, nuts in syrup"
19370,1900,"Candies, MARS SNACKFOOD US, SKITTLES Original Bite Size Candies"
19400,2500,"Snacks, banana chips"
19410,2500,"Snack, potato chips, made from dried potatoes, plain"
19411,2500,"Snacks, potato chips, plain, salted"
19415,2500,"Snacks, potato sticks"
19418,2500,"Snacks, sesame sticks, wheat-based, salted"
19422,2500,"Snacks, potato chips, reduced fat"
19423,2500,"Snacks, potato chips, fat-free, made with olestra"
19433,2500,"Tortilla chips, low fat, baked without fat"
19434,2500,"Cheese puffs and twists, corn based, low fat"
19435,2500,"Snacks, granola bar, fruit-filled, nonfat"
19436,2500,"Popcorn, sugar syrup/caramel, fat-free"
19437,2500,"Snacks, potato chips, fat free, salted"
19441,2500,"Snacks, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit"
19444,2500,"Snacks, tortilla chips, low fat, made with olestra, nacho cheese"
19445,2500,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra"
19524,2500,"Snacks, taro chips"
19719,1900,"Jams and preserves, apricot"
19811,2500,"Snacks, potato chips, plain, unsalted"
19814,2500,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
19816,2500,"Snacks, rice cakes, brown rice, plain, unsalted"
19823,2500,"Potato chips, without salt, reduced fat"
19833,2500,"Snacks, tortilla chips, low fat, unsalted"
19858,1900,"Candies, sugar-coated almonds"
19859,1900,"Cocoa, dry powder, hi-fat or breakfast, plain"
19860,1900,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali"
19863,1900,"Sugars, dextrose, anhydrous"
19866,1900,"Candies, soft fruit and nut squares"
19867,1900,"Ice creams, vanilla, fat free"
19868,1900,"Sweeteners, tabletop, sucralose, SPLENDA packets"
19871,1900,"Frozen novelties, No Sugar Added, FUDGESICLE pops"
19896,1900,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar"
19898,1900,"Ice creams, regular, low carbohydrate, vanilla"
19899,1900,"Ice creams, regular, low carbohydrate, chocolate"
19905,1900,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)"
19910,1900,"Candies, crispy bar with peanut butter filling"
20005,2000,"Barley, pearled, raw"
20006,2000,"Barley, pearled, cooked"
20010,2000,"Buckwheat groats, roasted, cooked"
20011,2000,"Buckwheat flour, whole-groat"
20012,2000,"Bulgur, dry"
20013,2000,"Bulgur, cooked"
20015,2000,"Corn bran, crude"
20016,2000,"Corn flour, whole-grain, yellow"
20017,2000,"Corn flour, masa, enriched, white"
20022,2000,"Cornmeal, degermed, enriched, yellow"
20027,2000,Cornstarch
20029,2000,"Couscous, cooked"
20030,2000,"Hominy, canned, white"
20032,2000,"Millet, cooked"
20033,2000,"Oat bran, raw"
20036,2000,"Rice, brown, long-grain, raw"
20037,2000,"Rice, brown, long-grain, cooked"
20044,2000,"Rice, white, long-grain, regular, raw, enriched"
20045,2000,"Rice, white, long-grain, regular, cooked"
20046,2000,"Rice, white, long-grain, parboiled, enriched, dry"
20047,2000,"Rice, white, long-grain, parboiled, enriched, cooked"
20048,2000,"Rice, white, long-grain, precooked or instant, enriched, dry"
20049,2000,"Rice, white, long-grain, precooked or instant, enriched, prepared"
20055,2000,"Rice, white, glutinous, cooked"
20060,2000,"Rice bran, crude"
20061,2000,"Rice flour, white"
20062,2000,Rye
20063,2000,"Rye flour, dark"
20064,2000,"Rye flour, medium"
20065,2000,"Rye flour, light"
20068,2000,"Tapioca, pearl, dry"
20071,2000,"Wheat, hard red spring"
20072,2000,"Wheat, hard red winter"
20077,2000,"Wheat bran, crude"
20080,2000,"Wheat flour, whole-grain"
20081,2000,"Wheat flour, white, all-purpose, enriched, bleached"
20082,2000,"Wheat flour, white, all-purpose, self-rising, enriched"
20083,2000,"Wheat flour, white, bread, enriched"
20084,2000,"Wheat flour, white, cake, enriched"
20088,2000,"Wild rice, raw"
20089,2000,"Wild rice, cooked"
20099,2000,"Macaroni, dry, enriched"
20100,2000,"Macaroni, cooked, enriched"
20106,2000,"Macaroni, vegetable, cooked, enriched"
20108,2000,"Macaroni, whole-wheat, cooked"
20109,2000,"Noodles, egg, dry, enriched"
20110,2000,"Noodles, egg, cooked, enriched"
20112,2000,"Noodles, egg, spinach, cooked, enriched"
20113,2000,"Noodles, chinese, chow mein"
20118,2000,"Noodles, flat, crunchy, Chinese restaurant"
20120,2000,"Spaghetti, dry, enriched"
20121,2000,"Spaghetti, cooked, enriched, without added salt"
20125,2000,"Spaghetti, whole-wheat, cooked"
20126,2000,"Spaghetti, spinach, dry"
20129,2000,"Wheat flours, bread, unenriched"
20130,2000,Barley flour or meal
20132,2000,"Oat flour, partially debranned"
20316,2000,"Corn flour, whole-grain, white"
20320,2000,"Cornmeal, whole-grain, white"
20322,2000,"Cornmeal, degermed, enriched, white"
20345,2000,"Rice, white, long-grain, regular, cooked, enriched, with salt"
20400,2000,"Macaroni, cooked, unenriched"
20409,2000,"Noodles, egg, dry, unenriched"
20410,2000,"Noodles, egg, cooked, unenriched, without added salt"
20422,2000,"Cornmeal, degermed, unenriched, yellow"
20444,2000,"Rice, white, long-grain, regular, raw, unenriched"
20445,2000,"Rice, white, long-grain, regular, cooked, unenriched, without salt"
20481,2000,"Wheat flour, white, all-purpose, unenriched"
20545,2000,"Rice, white, long-grain, regular, cooked, unenriched, with salt"
21003,2100,"Fast foods, biscuit, with egg and bacon"
21004,2100,"Fast foods, biscuit, with egg and ham"
21005,2100,"Fast Foods, biscuit, with egg and sausage"
21007,2100,"Fast foods, biscuit, with egg, cheese, and bacon"
21008,2100,"Fast foods, biscuit, with ham"
21009,2100,"Fast foods, biscuit, with sausage"
21018,2100,"Fast foods, egg, scrambled"
21020,2100,"Fast foods, english muffin, with cheese and sausage"
21021,2100,"Fast foods, english muffin, with egg, cheese, and canadian bacon"
21022,2100,"Fast foods, english muffin, with egg, cheese, and sausage"
21024,2100,"Fast foods, french toast sticks"
21026,2100,"Fast foods, potatoes, hashed brown"
21028,2100,"Fast foods, vanilla, light, soft-serve ice cream, with cone"
21090,2100,"Fast foods, cheeseburger; single, regular patty, with condiments"
21108,2100,"Fast foods, hamburger; single, regular patty; with condiments"
21136,2100,"Fast foods, potato, french fried, in beef tallow"
21138,2100,"Fast foods, potato, french fried in vegetable oil"
21202,2100,"Fast foods, hamburger, large, single patty, with condiments"
21224,2100,"Pizza, cheese topping, regular crust, frozen, cooked"
21225,2100,"Pizza, cheese topping, rising crust, frozen, cooked"
21226,2100,"Pizza, meat and vegetable topping, regular crust, frozen, cooked"
21227,2100,"Pizza, meat and vegetable topping, rising crust, frozen, cooked"
21229,2100,"Fast foods, chicken, breaded and fried, boneless pieces, plain"
21299,2100,"Fast Food, Pizza Chain, 14"" Pizza, cheese topping, regular crust"
21300,2100,"Fast Food, Pizza Chain, 14"" Pizza, cheese topping, thick crust"
21301,2100,"Fast Food, Pizza Chain, 14"" Pizza, cheese topping, thin crust"
21302,2100,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust"
21303,2100,"Fast Food, Pizza Chain, 14"" Pizza, pepperoni topping, thick crust"
21304,2100,"Fast Food, Pizza Chain, 14"" pizza, meat and vegetable topping, regular crust"
21305,2100,"Fast foods, griddle cake sandwich, egg, cheese, and sausage"
21306,2100,"Fast foods, griddle cake sandwich, sausage"
21307,2100,"Fast foods, griddle cake sandwich, egg, cheese, and bacon"
21389,2100,"Fast foods, hamburger; double, large patty; with condiments, vegetables and mayonnaise"
21390,2100,"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise"
21397,2100,"Fast foods, cheeseburger;single, large patty; with condiments, vegetables and mayonnaise"
21398,2100,"Fast foods, cheeseburger; single, large patty; with condiments"
21399,2100,"Fast Foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise"
21400,2100,"Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce"
21401,2100,"Fast foods, chicken tenders"
21409,2100,"Fast foods, bagel, with ham, egg, and cheese"
21410,2100,"Fast foods, bagel, with egg, sausage patty, cheese, and condiments"
21411,2100,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments"
21412,2100,"Light Ice Cream, soft serve, blended with milk chocolate candies"
21413,2100,"Light Ice Cream, soft serve, blended with cookie pieces"
21461,2100,"Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise"
21462,2100,"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise"
21463,2100,"Yogurt parfait, lowfat, with fruit and granola"
22247,2200,"Macaroni and Cheese, canned entree"
22401,2200,"Spaghetti with meat sauce, frozen entree"
22402,2200,"Beef Macaroni, frozen entree"
22522,2200,"Pasta with Sliced Franks in Tomato Sauce, canned entree"
22901,2200,"Tortellini, pasta with cheese filling"
22905,2200,"Beef stew, canned entree"
22906,2200,"Chicken pot pie, frozen entree, prepared"
22907,2200,"Pasta with meatballs in tomato sauce, canned entree"
22908,2200,"Beef, corned beef hash, with potato, canned"
22914,2200,"Pasta with tomato sauce, no meat, canned"
22927,2200,"Burrito, bean and cheese, microwaved"
22953,2200,"Egg rolls, pork, refrigerated, heated"
22954,2200,"Egg rolls, chicken, refrigerated, heated"
22955,2200,"Egg rolls, vegetable, refrigerated, heated"
22956,2200,"Lasagna, Vegetable, frozen, baked"
22957,2200,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved"
22958,2200,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)"
22959,2200,"Macaroni and cheese dinner with dry sauce mix, boxed, uncooked"
23557,1300,"Beef, ground, 95% lean meat / 5% fat, raw"
23558,1300,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled"
23562,1300,"Beef, ground, 90% lean meat / 10% fat, raw"
23563,1300,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled"
23567,1300,"Beef, ground, 85% lean meat / 15% fat, raw"
23568,1300,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled"
23569,1300,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled"
23570,1300,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned"
23571,1300,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked"
23572,1300,"Beef, ground, 80% lean meat / 20% fat, raw"
23573,1300,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled"
23574,1300,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled"
23575,1300,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
23576,1300,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked"
23577,1300,"Beef, ground, 75% lean meat / 25% fat, raw"
23578,1300,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
23579,1300,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled"
23580,1300,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned"
23581,1300,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked"
23584,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, select, raw"
23588,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23590,1300,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted"
23598,1300,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted"
23600,1300,"Beef, tenderloin, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23602,1300,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23605,1300,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23606,1300,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23608,1300,"Beef, round, top round, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23610,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
23611,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, all grades, raw"
23612,1300,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw"
23614,1300,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised"
23616,1300,"Beef, round, eye of round, separable lean only, trimmed to 1/8"" fat, choice, raw"
23617,1300,"Beef, round, top round , separable lean only, trimmed to 1/8"" fat, choice, raw"
23622,1300,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised"
23625,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, choice, raw"
23626,1300,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled"
23629,1300,"Beef, top sirloin, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
23631,1300,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw"
23633,1300,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, cooked, braised"
23638,1300,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled"
25000,2500,"Snacks, popcorn, microwave, 94% fat free"
25001,2500,"Snacks, popcorn, microwave, low fat"
25003,2500,"Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C"
25012,2500,"Snacks, sweet potato chips"
25015,2500,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush"
25016,2500,"Formulated bar, MARS SNACKFOOD US, SNICKERS Marathon Energy Bar, all flavors"
25017,2500,"Formulated bar, POWER BAR, chocolate"
25020,2500,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut"
25021,2500,"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE"
25024,2500,"Pretzels, soft, unsalted"
25025,2500,"Snacks, soy chips or crisps, salted"
25027,2500,"Snacks, plantain chips, salted"
25028,2500,"Snacks, tortilla chips, plain, yellow corn"
25030,2500,"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS"
25031,2500,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors"
25032,2500,"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors"
25033,2500,"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors"
25034,2500,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors"
25035,2500,"Snacks, granola bar, chewy, reduced sugar, all flavors"
25036,2500,"Snacks, granola bites, mixed flavors"
25037,2500,"Snacks, pita chips, salted"
25038,2500,"Snacks, granola bars, soft, almond, confectioners coating"
25039,2500,"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors"
25040,2500,"Snacks, vegetable chips, made from garden vegetables"
25041,2500,"Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors"
25042,2500,"Formulated bar, GENERAL MILLS FIBERONE FULFILL, chocolate peanut butter"
25043,2500,"Snacks, candy bits, yogurt covered with vitamin C"
25044,2500,"Formulated bar, fortified, specific glycemic index formulation*"
25045,2500,"Formulated bar, high fiber, chewy, oats and chocolate"
25046,2500,"Snacks, bagel chips"
25047,2500,"Formulated bar, meal replacement, minimally fortified, chocolate peanut butter"
25048,2500,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR"
25049,2500,"Formulated bar, high protein, minimally fortified, cranberry almond"
27000,600,"Soup, egg drop, Chinese restaurant"
27001,600,"Soup, hot and sour, Chinese restaurant"
27002,600,"Soup, wonton, Chinese restaurant"
27035,600,"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium"
42040,1900,"Syrups, grenadine"
42042,200,Ascorbic acid
42055,1400,"Fruit-flavored drink, dry powdered mix, low calorie, with aspartame"
42062,200,Added calcium
42063,1900,"Pectin, liquid"
42066,1800,Cellulose
42074,1900,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated"
42100,800,"Cereals ready-to-eat, Marshmallow ALPHA-BITS"
42102,1800,Meal replacement bar-Maybe replaced by 25020 for 07-08Survey
42116,400,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie"
42117,100,"Imitation cheese, american or cheddar, low cholesterol"
42119,300,"Babyfood, banana juice with low fat yogurt"
42120,300,"Babyfood, mixed fruit juice with low fat yogurt"
42128,700,"Turkey ham, sliced, extra lean, prepackaged or deli-sliced"
42129,700,"Bologna, beef and pork, low fat"
42130,500,"Turkey bacon, cooked"
42131,1900,"Milk dessert, frozen, milk-fat free, chocolate"
42135,100,"Whipped topping, frozen, low fat"
42136,100,"Cream substitute, powdered, light"
42137,400,"Salad dressing, peppercorn dressing, commercial, regular"
42138,400,"Mayonnaise, reduced-calorie or diet, cholesterol-free"
42139,2500,"Granola bar, soft, milk chocolate coated, peanut butter"
42140,400,"Salad dressing, italian dressing, reduced calorie"
42141,100,"Cream substitute, liquid, light"
42148,1900,"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies"
42150,300,"Babyfood, apple yogurt dessert, strained"
42151,400,"Vegetable oil-butter spread, reduced calorie"
42153,400,"Salad dressing, blue or roquefort cheese dressing, reduced calorie"
42155,100,"Cheese, monterey, low fat"
42156,100,"Meal replacement, protein type, milk- and soy-based, powdered, not reconstituted"
42157,400,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free"
42158,400,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free"
42161,700,"Bologna, beef, low fat"
42171,400,"Salad dressing, french dressing, reduced calorie"
42173,700,"Turkey and pork sausage, fresh, bulk, patty or link, cooked"
42178,400,"Mayonnaise, made with tofu"
42179,700,"Frankfurter, beef, low fat"
42181,1400,Corn beverage
42182,1600,Bean beverage
42183,1900,"Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars"
42184,800,"Cereals ready-to-eat, MUESLI, dried fruit and nuts"
42185,1900,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar"
42186,1900,"Frozen yogurts, chocolate"
42187,1900,"Frozen yogurts, flavors other than chocolate"
42188,700,"Frankfurter, beef and pork, low fat"
42189,100,"Milk, buttermilk, fluid, cultured, reduced fat"
42190,700,"Pork sausage rice links, brown and serve, cooked"
42191,100,"Nutrient supplement, milk-based, chocolate, high protein, powdered, not reconstituted"
42192,400,"Salad dressing, blue or roquefort cheese dressing, fat-free"
42193,400,"Salad Dressing, mayonnaise-like, fat-free"
